ID,acc,RT,RT_hits,RT_fails,Pair,category,condition,session,PairType,Distance,Block
Participant_11,0.5,0.690345507073971,0.747205615965413,0.633485398182529,BD,O,C,3,Inference,1,3
Participant_11,0.5,1.05319284867574,0.794037655293323,1.31234804205815,CE,O,C,3,Inference,1,3
Participant_11,1,0.978233516187402,0.978233516187402,0,BE,O,C,3,Inference,2,3
Participant_11,1,0.924445408034899,0.924445408034899,0,BD,S,D,3,Inference,1,4
Participant_11,1,0.887139059798074,0.887139059798074,0,CE,S,D,3,Inference,1,4
Participant_11,1,1.4026099049122,1.4026099049122,0,BE,S,D,3,Inference,2,4
Participant_11,1,1.34111831808377,1.34111831808377,0,BD,F,U,3,Inference,1,4
Participant_11,1,1.26631447147633,1.26631447147633,0,CE,F,U,3,Inference,1,4
Participant_11,1,1.50006696669129,1.50006696669129,0,BE,F,U,3,Inference,2,4
Participant_11,1,0.982189939088585,0.982189939088585,0,BD,O,C,3,Inference,1,4
Participant_11,1,0.919558892201621,0.919558892201621,0,CE,O,C,3,Inference,1,4
Participant_11,1,0.823000364339805,0.823000364339805,0,BE,O,C,3,Inference,2,4
Participant_12,0.5,2.34582339085864,3.04515089469442,1.64649588702287,BD,S,D,3,Inference,1,1
Participant_12,1,2.13781398976766,2.13781398976766,0,CE,S,D,3,Inference,1,1
Participant_12,0.5,1.7538520354492,2.23819090577854,1.26951316511986,BE,S,D,3,Inference,2,1
Participant_12,0,1.06660688352804,0,1.06660688352804,BD,O,U,3,Inference,1,1
Participant_12,1,1.71751492012663,1.71751492012663,0,CE,O,U,3,Inference,1,1
Participant_12,1,1.98817474123916,1.98817474123916,0,BE,O,U,3,Inference,2,1
Participant_12,0,1.52869744600252,0,1.52869744600252,BD,F,C,3,Inference,1,1
Participant_12,1,1.16820563347028,1.16820563347028,0,CE,F,C,3,Inference,1,1
Participant_12,0,1.24071770555906,0,1.24071770555906,BE,F,C,3,Inference,2,1
Participant_12,0,1.41810736333287,0,1.41810736333287,BD,S,D,3,Inference,1,2
Participant_12,1,1.3008597995597,1.3008597995597,0,CE,S,D,3,Inference,1,2
Participant_12,0.5,1.58696265734761,2.03150751009616,1.14241780459906,BE,S,D,3,Inference,2,2
Participant_12,0,1.59873762642974,0,1.59873762642974,BD,O,U,3,Inference,1,2
Participant_12,1,1.54434856905345,1.54434856905345,0,CE,O,U,3,Inference,1,2
Participant_12,0.5,1.12806292367759,1.1277014024663,1.12842444488888,BE,O,U,3,Inference,2,2
Participant_12,0,1.00085877323954,0,1.00085877323954,BD,F,C,3,Inference,1,2
Participant_12,1,1.23775908164907,1.23775908164907,0,CE,F,C,3,Inference,1,2
Participant_12,0,0.940716422658852,0,0.940716422658852,BE,F,C,3,Inference,2,2
Participant_12,0,1.45966819075193,0,1.45966819075193,BD,S,D,3,Inference,1,3
Participant_12,1,1.37101390150406,1.37101390150406,0,CE,S,D,3,Inference,1,3
Participant_12,1,1.53466985852174,1.53466985852174,0,BE,S,D,3,Inference,2,3
Participant_12,0,1.59328068311856,0,1.59328068311856,BD,O,U,3,Inference,1,3
Participant_12,0,2.00291731453126,0,2.00291731453126,CE,O,U,3,Inference,1,3
Participant_12,1,1.49246270609797,1.49246270609797,0,BE,O,U,3,Inference,2,3
Participant_12,0,0.955981392819012,0,0.955981392819012,BD,F,C,3,Inference,1,3
Participant_12,1,1.72042376751801,1.72042376751801,0,CE,F,C,3,Inference,1,3
Participant_12,0,0.937270809920392,0,0.937270809920392,BE,F,C,3,Inference,2,3
Participant_12,0,1.34861113249281,0,1.34861113249281,BD,S,D,3,Inference,1,4
Participant_12,1,1.22842521462917,1.22842521462917,0,CE,S,D,3,Inference,1,4
Participant_12,1,2.25904239214651,2.25904239214651,0,BE,S,D,3,Inference,2,4
Participant_12,0,2.70335734922082,0,2.70335734922082,BD,O,U,3,Inference,1,4
Participant_12,0.5,2.11204643071574,2.57207126765888,1.65202159377259,CE,O,U,3,Inference,1,4
Participant_12,1,1.13879181612469,1.13879181612469,0,BE,O,U,3,Inference,2,4
Participant_12,0,0.955366370573302,0,0.955366370573302,BD,F,C,3,Inference,1,4
Participant_12,1,0.969431059521412,0.969431059521412,0,CE,F,C,3,Inference,1,4
Participant_12,0,0.987564850593344,0,0.987564850593344,BE,F,C,3,Inference,2,4
Participant_14,0.5,6.01228723322356,8.78714804000538,3.23742642644174,BD,F,D,3,Inference,1,1
Participant_14,0.5,4.88605476387238,3.67370030738039,6.09840922036437,CE,F,D,3,Inference,1,1
Participant_14,0,3.06698773047037,0,3.06698773047037,BE,F,D,3,Inference,2,1
Participant_14,0,5.66356704109876,0,5.66356704109876,BD,S,U,3,Inference,1,1
Participant_14,0.5,4.54613312259789,5.2667947842956,3.82547146090019,CE,S,U,3,Inference,1,1
Participant_14,1,5.77207694241952,5.77207694241952,0,BE,S,U,3,Inference,2,1
Participant_14,0.5,4.06763430541969,3.05673643860337,5.07853217223601,BD,O,C,3,Inference,1,1
Participant_14,1,2.14631400963663,2.14631400963663,0,CE,O,C,3,Inference,1,1
Participant_14,1,1.49094923360371,1.49094923360371,0,BE,O,C,3,Inference,2,1
Participant_14,0,5.577521257434,0,5.577521257434,BD,F,D,3,Inference,1,2
Participant_14,0.5,5.56315856994024,8.25983024841844,2.86648689146205,CE,F,D,3,Inference,1,2
Participant_14,0,5.41013223997152,0,5.41013223997152,BE,F,D,3,Inference,2,2
Participant_14,0.5,6.27969959922621,9.219999178953,3.33940001949941,BD,S,U,3,Inference,1,2
Participant_14,1,4.47274070805088,4.47274070805088,0,CE,S,U,3,Inference,1,2
Participant_14,1,3.96858672058215,3.96858672058215,0,BE,S,U,3,Inference,2,2
Participant_14,0.5,4.0439342546174,2.84955996982717,5.23830853940763,BD,O,C,3,Inference,1,2
Participant_14,1,2.34259440763981,2.34259440763981,0,CE,O,C,3,Inference,1,2
